1	-1.000000000	0.000000000
2	-0.987500000	0.000000000
3	-0.975000000	0.000000000
4	-0.962500000	0.000000000
5	-0.950000000	0.000000000
6	-0.937500000	0.000000000
7	-0.925000000	0.000000000
8	-0.912500000	0.000000000
9	-0.900000000	0.000000000
10	-0.887500000	0.000000000
11	-0.875000000	0.000000000
12	-0.862500000	0.000000000
13	-0.850000000	0.000000000
14	-0.837500000	0.000000000
15	-0.825000000	0.000000000
16	-0.812500000	0.000000000
17	-0.800000000	0.000000000
18	-0.787500000	0.000000000
19	-0.775000000	0.000000000
20	-0.762500000	0.000000000
21	-0.750000000	0.000000000
22	-0.737500000	0.000000000
23	-0.725000000	0.000000000
24	-0.712500000	0.000000000
25	-0.700000000	0.000000000
26	-0.687500000	0.000000000
27	-0.675000000	0.000000000
28	-0.662500000	0.000000000
29	-0.650000000	0.000000000
30	-0.637500000	0.000000000
31	-0.625000000	0.000000000
32	-0.612500000	0.000000000
33	-0.600000000	0.000000000
34	-0.587500000	0.000000000
35	-0.575000000	0.000000000
36	-0.562500000	0.000000000
37	-0.550000000	0.000000000
38	-0.537500000	0.000000000
39	-0.525000000	0.000000000
40	-0.512500000	0.000000000
41	-0.500000000	0.000000000
42	-0.487500000	0.000000000
43	-0.475000000	0.000000000
44	-0.462500000	0.000000000
45	-0.450000000	0.000000000
46	-0.437500000	0.000000000
47	-0.425000000	0.000000000
48	-0.412500000	0.000000000
49	-0.400000000	0.000000000
50	-0.387500000	0.000000000
51	-0.375000000	0.000000000
52	-0.362500000	0.000000000
53	-0.350000000	0.000000000
54	-0.337500000	0.000000000
55	-0.325000000	0.000000000
56	-0.312500000	0.000000000
57	-0.300000000	0.000000000
58	-0.287500000	0.000000000
59	-0.275000000	0.000000000
60	-0.262500000	0.000000000
61	-0.250000000	0.000000000
62	-0.237500000	0.000000000
63	-0.225000000	0.000000000
64	-0.212500000	0.000000000
65	-0.200000000	0.000000000
66	-0.187500000	0.000000000
67	-0.175000000	0.000000000
68	-0.162500000	0.000000000
69	-0.150000000	0.000000000
70	-0.137500000	0.000000000
71	-0.125000000	0.000000000
72	-0.112500000	0.000000000
73	-0.100000000	0.000000000
74	-0.087500000	0.000000000
75	-0.075000000	0.000000000
76	-0.062500000	0.000000000
77	-0.050000000	0.000000000
78	-0.037500000	0.000000000
79	-0.025000000	0.000000000
80	-0.012500000	0.000000000
81	0.000000000	0.000000000
82	0.012500000	0.001570393
83	0.025000000	0.003138364
84	0.037500000	0.004701496
85	0.050000000	0.006257379
86	0.062500000	0.007803613
87	0.075000000	0.009337815
88	0.087500000	0.010857618
89	0.100000000	0.012360680
90	0.112500000	0.013844682
91	0.125000000	0.015307337
92	0.137500000	0.016746390
93	0.150000000	0.018159620
94	0.162500000	0.019544850
95	0.175000000	0.020899943
96	0.187500000	0.022222809
97	0.200000000	0.023511410
98	0.212500000	0.024763758
99	0.225000000	0.025977922
100	0.237500000	0.027152030
